movie_id,rank,title,originalTitle,description,year,votes,rating,runtimeminutes,ratingCategory,genre1,genre2,genre3
tt8404614,128,The Two Popes,The Two Popes,"Behind Vatican walls, the conservative Pope Benedict XVI and the liberal future Pope Francis must find common ground to forge a new path for the Catholic Church.",2019,130684,7.6,125,PG-13,Biography,Comedy,Drama
tt7737786,129,Greenland,Greenland,A family struggles for survival in the face of a cataclysmic natural disaster.,2020,128331,6.4,119,PG-13,Action,Thriller,
tt1489887,130,Booksmart,Booksmart,"On the eve of their high-school graduation, two academic superstars and best friends realize they should have worked less and played more. Determined not to fall short of their peers, the girls try to cram four years of fun into one night.",2019,128024,7.1,102,R,Comedy,,
tt2557478,131,Pacific Rim: Uprising,Pacific Rim: Uprising,"Jake Pentecost, son of Stacker Pentecost, reunites with Mako Mori to lead a new generation of Jaeger pilots, including rival Lambert and 15-year-old hacker Amara, against a new Kaiju threat.",2018,124495,5.6,111,PG-13,Action,Adventure,Sci-Fi
tt8244784,132,The Hunt,The Hunt,"Twelve strangers wake up in a clearing. They don't know where they are, or how they got there. They don't know they've been chosen - for a very specific purpose - The Hunt.",2020,124384,6.5,90,R,Action,Horror,Thriller
tt6394270,133,Bombshell,Bombshell,A group of women take on Fox News head Roger Ailes and the toxic atmosphere he presided over at the network.,2019,123964,6.8,109,R,Biography,Drama,
tt5164432,134,"Love, Simon","Love, Simon","Simon Spier keeps a huge secret from his family, his friends and all of his classmates: he's gay. When that secret is threatened, Simon must face everyone and come to terms with his identity.",2018,122819,7.5,110,PG-13,Comedy,Drama,
tt1590193,135,The Commuter,The Commuter,An insurance salesman/ex-cop is caught up in a life-threatening conspiracy during his daily commute home.,2018,122803,6.3,104,PG-13,Action,Mystery,Thriller
tt1018951,136,Soorarai Pottru,¡Pedro Infante vive!,"Nedumaaran Rajangam ""Maara"" sets out to make the common man fly and in the process takes on the world's most capital intensive industry and several enemies who stand in his way.",2020,121757,8.7,153,TV-MA,Biography,Documentary,Music
tt1259528,137,Den of Thieves,Den of Thieves,"An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.",2018,120572,7.0,140,R,Action,Crime,Drama
tt3846674,138,"To All the Boys I've Loved Before","To All the Boys I've Loved Before","A teenage girl's secret love letters are exposed and wreak havoc on her love life.",2018,119878,7.0,99,TV-14,Comedy,Drama,Romance
tt1025100,139,Gemini Man,Gemini Man,An over-the-hill hitman faces off against a younger clone of himself.,2019,119843,5.7,117,PG-13,Action,Sci-Fi,Thriller
tt2139881,140,Long Shot,Long Shot,"Journalist, Fred Flarsky, reunites with his childhood crush, Charlotte Field; now one of the most influential women in the world. As she prepares to run for president, Charlotte hires Fred as her speechwriter, and sparks fly.",2019,119017,6.8,125,R,Comedy,Romance,
tt7401588,141,Instant Family,Instant Family,A couple find themselves in over their heads when they foster three children.,2018,116032,7.3,118,PG-13,Comedy,Drama,
tt4777008,142,Maleficent: Mistress of Evil,Maleficent: Mistress of Evil,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",2019,115532,6.6,119,PG,Adventure,Family,Fantasy
tt2548396,143,The Cloverfield Paradox,The Cloverfield Paradox,"Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality.",2018,111024,5.5,102,PG-13,Action,Horror,Sci-Fi
tt6048922,144,Greyhound,Greyhound,"Several months after the U.S. entry into World War II, an inexperienced U.S. Navy commander must lead an Allied convoy being stalked by a German submarine wolf pack.",2020,108764,7.0,91,PG-13,Action,Drama,History
tt8503618,145,Hamilton,Hamilton,"The real life of one of America's foremost founding fathers and first Secretary of the Treasury, Alexander Hamilton. Captured live on Broadway from the Richard Rodgers Theater with the original Broadway cast.",2020,108052,8.3,160,PG-13,Biography,Drama,History
tt6189022,146,Angel Has Fallen,Angel Has Fallen,Mike Banning is framed for the attempted assassination of the President and must evade his own agency and the FBI as he tries to uncover the real threat.,2019,107137,6.4,121,R,Action,Thriller,
tt1206885,147,Rambo: Last Blood,Rambo: Last Blood,Rambo must confront his past and unearth his ruthless combat skills to exact revenge in a final mission.,2019,106885,6.1,89,R,Action,Crime,Thriller
tt5503686,148,Hustlers,Hustlers,"Inspired by the viral New York Magazine article, Hustlers follows a crew of savvy former strip club employees who band together to turn the tables on their Wall Street clients.",2019,105745,6.3,110,R,Comedy,Crime,Drama
tt7752126,149,Brightburn,Brightburn,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?",2019,105439,6.1,90,R,Drama,Horror,Mystery
tt6911608,150,Mamma Mia! Here We Go Again,Mamma Mia! Here We Go Again,"Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.",2018,105015,6.6,114,PG-13,Comedy,Musical,Romance
tt4530422,151,Overlord,Overlord,A small group of American soldiers find horror behind enemy lines on the eve of D-Day.,2018,104896,6.6,110,R,Action,Horror,Sci-Fi
tt8613070,152,Portrait of a Lady on Fire,Portrait of a Lady on Fire,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",2019,104431,8.1,122,R,Drama,Romance,
tt4218572,153,Widows,Widows,"Four women with nothing in common except a debt left behind by their dead husbands' criminal activities take fate into their own hands and conspire to forge a future on their own terms.",2018,102660,6.8,129,R,Crime,Drama,Thriller
tt8267604,154,Capernaum,Capernaum,"While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.",2018,100796,8.4,126,R,Drama,,
tt8580274,155,Eurovision Song Contest: The Story of Fire Saga,Eurovision Song Contest: The Story of Fire Saga,"When aspiring musicians Lars and Sigrit are given the opportunity to represent their country at the world's biggest song competition, they finally have a chance to prove that any dream worth having is a dream worth fighting for.",2020,100270,6.5,123,PG-13,Comedy,Music,
tt2481498,156,"Extremely Wicked, Shockingly Evil and Vile","Extremely Wicked, Shockingly Evil and Vile","A chronicle of the crimes of Ted Bundy from the perspective of Liz, his longtime girlfriend, who refused to believe the truth about him for years.",2019,100175,6.7,110,R,Biography,Crime,Drama
tt8108198,157,Andhadhun,Andhadhun,"A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.",2018,99830,8.2,139,Not Rated,Crime,Mystery,Thriller
tt1860242,158,The Highwaymen,The Highwaymen,The untold true story of the legendary detectives who brought down Bonnie and Clyde.,2019,99310,6.9,132,R,Biography,Crime,Drama
tt4364194,159,The Peanut Butter Falcon,The Peanut Butter Falcon,Zak runs away from his care home to make his dream of becoming a wrestler come true.,2019,98992,7.6,97,PG-13,Adventure,Comedy,Drama
tt6292852,160,I Am Mother,I Am Mother,"In the wake of humanity's extinction, a teenage girl is raised by a robot designed to repopulate the earth. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",2019,97237,6.7,113,TV-14,Drama,Mystery,Sci-Fi
tt0837563,161,Pet Sematary,Pet Sematary,"Dr. Louis Creed and his wife, Rachel, relocate from Boston to rural Maine with their two young children. The couple soon discover a mysterious burial ground hidden deep in the woods near their new home.",2019,97070,5.7,100,R,Horror,Mystery,Thriller
tt9071322,162,Dark Waters,Dark Waters,A corporate defense attorney takes on an environmental lawsuit against a chemical company that exposes a lengthy history of pollution.,2019,96928,7.6,126,PG-13,Biography,Drama,History
tt7939766,163,"I'm Thinking of Ending Things","I'm Thinking of Ending Things","Full of misgivings, a young woman travels with her new boyfriend to his parents' secluded farm. Upon arriving, she comes to question everything she thought she knew about him, and herself.",2020,96858,6.6,134,R,Drama,Thriller,
tt4139588,164,Polar,Polar,"A retiring assassin suddenly finds himself on the receiving end of a hit, contracted by none other than his own employer seeking to cash in on the pensions of aging employees.",2019,96724,6.3,118,TV-MA,Action,Thriller,
tt7886848,165,Sadak 2,Sadak 2,"The film picks up where Sadak left off, revolving around the journey with a young girl who becomes an important character in the life of the protagonist, and the reason for him to stay alive.",2020,96517,1.2,133,TV-MA,Action,Drama,
tt2274648,166,Hellboy,Hellboy,"Caught between the worlds of the supernatural and human, Hellboy battles an ancient sorceress bent on revenge.",2019,96138,5.2,120,R,Action,Adventure,Fantasy
tt1088616,167,365 Days,Episode #1.2083,"Massimo is a member of the Sicilian Mafia family and Laura is a sales director. She does not expect that on a trip to Sicily trying to save her relationship, Massimo will kidnap her and give her 365 days to fall in love with him.",2020,96084,3.3,114,TV-MA,Drama,,
tt7550000,168,Project Power,Project Power,"When a pill that gives its users unpredictable superpowers for five minutes hits the streets of New Orleans, a teenage dealer and a local cop must team with an ex-soldier to take down the group responsible for its creation.",2020,95606,6.0,113,R,Action,Crime,Sci-Fi
tt8629748,169,Spenser Confidential,Spenser Confidential,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate Hawk to take down criminals.",2020,95361,6.2,111,R,Action,Comedy,Crime
tt3513548,170,Richard Jewell,Richard Jewell,"Security guard Richard Jewell is an instant hero after foiling a bomb attack at the 1996 Atlanta Olympics, but his life becomes a nightmare when the FBI leaks to the media that he is a suspect in the case.",2019,95155,7.5,131,R,Biography,Crime,Drama
tt7838252,171,K.G.F: Chapter 1,K.G.F: Chapter 1,"In the 1970s, a gangster named Rocky goes undercover as a slave to assassinate the owner of a notorious gold mine known as the Kolar Gold Fields.",2018,95009,8.2,154,Not Rated,Action,Crime,Drama
tt6878306,172,News of the World,News of the World,A Civil War veteran agrees to deliver a girl taken by the Kiowa people years ago to her aunt and uncle against her will. They travel hundreds of miles and face grave dangers as they search for a place that either can call home.,2020,93724,6.8,118,PG-13,Action,Adventure,Drama
tt5028340,173,Mary Poppins Returns,Mary Poppins Returns,"A few decades after her original visit, Mary Poppins, the magical nanny, returns to help the Banks siblings and Michael's children through a difficult time in their lives.",2018,93395,6.7,130,PG,Adventure,Comedy,Family
tt1226837,174,Beautiful Boy,Beautiful Boy,"Based on the best-selling pair of memoirs from father and son David and Nic Sheff, Beautiful Boy chronicles the heartbreaking and inspiring experience of survival, relapse and recovery in a family coping with addiction over many years.",2018,92783,7.4,120,R,Biography,Drama,
tt6924650,175,Midway,Midway,"The story of the Battle of Midway, told by the leaders and the sailors who fought it.",2019,92301,6.7,138,PG-13,Action,Drama,History
tt1063345,176,Minari,First Half Final Round: Goldrick vs. Ortega/Kropp vs. Lentz,"A Korean American family moves to an Arkansas farm in search of its own American dream. Amidst the challenges of new life in the strange and rugged Ozarks, they discover the undeniable resilience of family and what really makes a home.",2020,91987,7.4,115,PG-13,Action,Game-Show,Sport
tt8364368,177,Crawl,Crawl,"A young woman, while attempting to save her father during a category 5 hurricane, finds herself trapped in a flooding house and must fight for her life against alligators.",2019,91964,6.1,87,R,Action,Adventure,Horror
tt8633478,178,Run,Run,A homeschooled teenager begins to suspect her mother is keeping a dark secret from her.,2020,91711,6.7,90,PG-13,Mystery,Thriller,
tt5774060,179,Underwater,Underwater,A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.,2020,91474,5.9,95,PG-13,Action,Horror,Sci-Fi
tt3799232,180,The Kissing Booth,The Kissing Booth,A high school student is forced to confront her secret crush at a kissing booth.,2018,90621,5.9,105,TV-14,Comedy,Romance,
tt7456310,181,Anna,Anna,"Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.",2019,90487,6.6,118,R,Action,Thriller,
tt1413492,182,12 Strong,12 Strong,"12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban.",2018,89720,6.5,130,R,Action,Drama,History
tt1034415,183,Suspiria,Suspiria,"A darkness swirls at the center of a world-renowned dance company, one that will engulf the artistic director, an ambitious young dancer, and a grieving psychotherapist. Some will succumb to the nightmare. Others will finally wake up.",2018,88819,6.7,152,R,Drama,Fantasy,Horror
tt4332232,184,Fractured,Fractured,"A couple stops at a gas station, where their 6 y.o. daughter's arm is fractured. They hurry to a hospital. Something strange is going on there. The wife and daughter go missing.",2019,88196,6.4,99,TV-MA,Drama,Mystery,Thriller
tt1146482,185,The Social Dilemma,Mascot Marvellous,Explores the dangerous human impact of social networking; tech experts sound the alarm on their own creations.,2020,87849,7.6,94,PG-13,Comedy,Family,Short
tt4003440,186,The House That Jack Built,The House That Jack Built,"The story follows Jack, a highly intelligent serial killer, over the course of twelve years, and depicts the murders that really develop his inner madman.",2018,87742,6.8,152,R,Crime,Drama,Horror
tt1053960,187,The Midnight Sky,Flüstern mit Horst,"This post-apocalyptic tale follows Augustine, a lonely scientist in the Arctic, as he races to stop Sully and her fellow astronauts from returning home to a mysterious global catastrophe.",2020,87696,5.7,118,PG-13,Documentary,Reality-TV,
tt4682266,188,The New Mutants,The New Mutants,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",2020,86953,5.3,94,PG-13,Action,Horror,Mystery
tt6998518,189,Mandy,Mandy,"The enchanted lives of a couple in a secluded forest are brutally shattered by a nightmarish hippie cult and their demon-biker henchmen, propelling a man into a spiraling, surreal rampage of vengeance.",2018,86665,6.5,121,Not Rated,Action,Fantasy,Horror
tt3224458,190,A Beautiful Day in the Neighborhood,A Beautiful Day in the Neighborhood,Based on the true story of a real-life friendship between Fred Rogers and journalist Lloyd Vogel.,2019,86372,7.2,109,PG,Biography,Drama,
tt5688932,191,Sorry to Bother You,Sorry to Bother You,"In an alternate present-day version of Oakland, telemarketer Cassius Green discovers a magical key to professional success, propelling him into a universe of greed.",2018,86273,6.9,112,R,Comedy,Drama,Fantasy
tt6513120,192,Fighting with My Family,Fighting with My Family,A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling Entertainment.,2019,86067,7.1,108,PG-13,Biography,Comedy,Drama
tt4560436,193,Mile 22,Mile 22,"A small team of elite American intelligence officers, part of a top-secret tactical command unit, try to smuggle a mysterious police officer with sensitive information out of Indonesia.",2018,85336,6.1,94,R,Action,Thriller,
tt8623904,194,Last Christmas,Last Christmas,"Kate is a young woman subscribed to bad decisions. Working as an elf in a year-round Christmas store is not good for the wannabe singer. However, she meets Tom there. Her life takes a new turn--that seems too good to be true.",2019,85217,6.5,103,PG-13,Comedy,Drama,Fantasy
tt8350360,195,Annabelle Comes Home,Annabelle Comes Home,"While babysitting the daughter of Ed and Lorraine Warren, a teenager and her friend unknowingly awaken an evil spirit trapped in a doll.",2019,84735,5.9,106,R,Horror,Mystery,Thriller
tt8695030,196,"The Dead Don't Die","The Dead Don't Die",The peaceful town of Centerville finds itself battling a zombie horde as the dead start rising from their graves.,2019,83890,5.5,104,R,Comedy,Fantasy,Horror
tt2531344,197,Blockers,Blockers,Three parents try to stop their daughters from losing their virginity on prom night.,2018,83588,6.2,102,R,Comedy,Drama,
tt3387520,198,Scary Stories to Tell in the Dark,Scary Stories to Tell in the Dark,"On Halloween 1968, Stella and her two friends meet a mysterious drifter, Ramón, and uncover a sinister notebook of stories.",2019,83574,6.2,108,PG-13,Adventure,Horror,Mystery
tt8075192,199,Shoplifters,Shoplifters,"On the margins of Tokyo, a dysfunctional band of outsiders are united by loyalty, a penchant for petty theft and playful grifting. When the young son is arrested, secrets are exposed that upend their tenuous, below-the-radar existence.",2018,83522,7.9,121,R,Crime,Drama,Thriller
tt8155288,200,Happy Death Day 2U,Happy Death Day 2U,Tree Gelbman discovers that dying over and over was surprisingly easier than the dangers that lie ahead.,2019,83172,6.2,100,PG-13,Comedy,Horror,Mystery
tt1634106,201,Bloodshot,Bloodshot,"Ray Garrison, a slain soldier, is re-animated with superpowers.",2020,83011,5.7,109,PG-13,Action,Adventure,Sci-Fi
tt4575576,202,Christopher Robin,Christopher Robin,"A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life.",2018,82777,7.2,104,PG,Adventure,Comedy,Drama
tt5220122,203,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,"Count Dracula and company participate in a cruise for sea-loving monsters, unaware that their boat is being commandeered by the monster-hating Van Helsing family.",2018,82427,6.3,97,PG,Adventure,Animation,Comedy
tt6663582,204,The Spy Who Dumped Me,The Spy Who Dumped Me,Best friends Audrey and Morgan unwittingly become entangled in an international conspiracy when one of them discovers that the boyfriend who dumped her was actually a spy.,2018,81687,6.0,117,R,Action,Adventure,Comedy
tt1055423,205,Dara of Jasenovac,Episode #14.3,A 10-year-old girl and her family come face-to-face with the horrors of the Holocaust when they are sent to a concentration camp in Croatia. She must summon the courage to protect herself and her infant brother while trying to escape.,2020,81651,8.1,130,R,Family,,
tt2709692,206,The Grinch,The Grinch,A grumpy Grinch plots to ruin Christmas for the village of Whoville.,2018,81149,6.4,85,PG,Animation,Comedy,Family
tt6921996,207,Johnny English Strikes Again,Johnny English Strikes Again,"After a cyber-attack reveals the identity of all of the active undercover agents in Britain, Johnny English is forced to come out of retirement to find the mastermind hacker.",2018,81141,6.2,89,PG,Action,Adventure,Comedy
tt3861390,208,Dumbo,Dumbo,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer.",2019,81048,6.3,112,PG,Adventure,Family,Fantasy
tt7014006,209,Eighth Grade,Eighth Grade,An introverted teenage girl tries to survive the last week of her disastrous eighth grade year before leaving to start high school.,2018,81031,7.4,93,R,Comedy,Drama,
tt1061828,210,Mank,Episode #3.40,1930s Hollywood is re-evaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Citizen Kane (1941).,2020,80817,6.8,131,R,Comedy,Family,Fantasy
tt6977338,211,Good Boys,Good Boys,"Three 6th grade boys ditch school and embark on an epic journey while carrying accidentally stolen drugs, being hunted by teenage girls, and trying to make their way home in time for a long-awaited party.",2019,79288,6.7,90,R,Adventure,Comedy,
tt2990140,212,The Christmas Chronicles,The Christmas Chronicles,"The story of sister and brother, Kate and Teddy Pierce, whose Christmas Eve plan to catch Santa Claus on camera turns into an unexpected journey that most kids could only dream about.",2018,79274,7.0,104,PG,Adventure,Comedy,Family
tt6472976,213,Five Feet Apart,Five Feet Apart,"A pair of teenagers with cystic fibrosis meet in a hospital and fall in love, though their disease means they must avoid close physical contact.",2019,79169,7.2,116,PG-13,Drama,Romance,
tt6679794,214,Outlaw King,Outlaw King,"A true David vs. Goliath story of how the 14th century Scottish 'Outlaw King' Robert the Bruce used cunning and bravery to defeat the much larger and better equipped occupying English army.",2018,78637,6.9,121,R,Action,Biography,Drama
tt4532826,215,Robin Hood,Robin Hood,A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.,2018,78136,5.3,116,PG-13,Action,Adventure,Drama
tt5033998,216,"Charlie's Angels","Charlie's Angels","When a young systems engineer blows the whistle on a dangerous technology, Charlie's Angels are called into action, putting their lives on the line to protect us all.",2019,78118,5.0,118,PG-13,Action,Adventure,Comedy
tt8359848,217,Climax,Climax,"French dancers gather in a remote, empty school building to rehearse on a wintry night. The all-night celebration morphs into a hallucinatory nightmare when they learn their sangria is laced with LSD.",2018,76678,6.9,97,R,Drama,Horror,Music
tt7638348,218,Boss Level,Boss Level,"Trapped in a time loop that constantly repeats the day of his murder, a former special forces agent must unlock the mystery behind his untimely demise.",2020,76628,6.8,100,TV-MA,Action,Adventure,Comedy
tt5719748,219,Cold Pursuit,Cold Pursuit,A grieving snowplow driver seeks out revenge against the drug dealers who killed his son.,2019,75672,6.2,119,R,Action,Comedy,Crime
tt5613484,220,Mid90s,Mid90s,"Follows Stevie, a thirteen-year-old in 1990s-era Los Angeles who spends his summer navigating between his troubled home life and a group of new friends that he meets at a Motor Avenue skate shop.",2018,75196,7.3,85,R,Comedy,Drama,
tt1137450,221,Death Wish,Death Wish,"Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.",2018,75146,6.3,107,R,Action,Crime,Drama
tt7775622,222,Free Solo,Free Solo,"Alex Honnold faces the biggest challenge of his career, climbing El Capitan in Yosemite National Park. He pursues it Free Solo, which means climbing without a rope and alone.",2018,74957,8.1,100,PG-13,Adventure,Documentary,Sport
tt9866072,223,Holidate,Holidate,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",2020,74835,6.1,104,TV-MA,Comedy,Romance,
tt1005951,224,Unhinged,Peter Brook,"After a confrontation with an unstable man at an intersection, a woman becomes the target of his rage.",2020,74804,6.0,90,R,Documentary,,
tt9686708,225,The King of Staten Island,The King of Staten Island,Scott has been a case of arrested development since his firefighter dad died. He spends his days smoking weed and dreaming of being a tattoo artist until events force him to grapple with his grief and take his first steps forward in life.,2020,74799,7.1,136,R,Comedy,Drama,
tt3513498,226,The Lego Movie 2: The Second Part,The Lego Movie 2: The Second Part,"It's been five years since everything was awesome and the citizens are facing a huge new threat: Lego Duplo invaders from outer space, wrecking everything faster than they can rebuild.",2019,74579,6.6,107,PG,Action,Adventure,Animation
tt1028027,227,Coolie No. 1,"Osa 58. Savonlinna, Wanha kasino","After being insulted by a rich businessman named Rosario, pandit Jai Kishen teaches him a lesson by getting his daughter married to Raju - a Coolie posing as a millionaire.",2020,74037,4.2,134,TV-14,History,,
tt4916630,228,Just Mercy,Just Mercy,World-renowned civil rights defense attorney Bryan Stevenson works to free a wrongly condemned death row prisoner.,2019,73725,7.6,137,PG-13,Biography,Crime,Drama
tt7282468,229,Burning,Burning,"Jong-su bumps into a girl who used to live in the same neighborhood, who asks him to look after her cat while she's on a trip to Africa. When back, she introduces Ben, a mysterious guy she met there, who confesses his secret hobby.",2018,73213,7.5,148,Not Rated,Drama,Mystery,Thriller
tt2452244,230,"Isn't It Romantic","Isn't It Romantic",A young woman disenchanted with love mysteriously finds herself trapped inside a romantic comedy.,2019,72842,5.9,89,PG-13,Comedy,Fantasy,Musical
tt8688634,231,21 Bridges,21 Bridges,An embattled NYPD detective is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy.,2019,72098,6.6,99,R,Action,Crime,Drama
tt4477536,232,Fifty Shades Freed,Fifty Shades Freed,"Anastasia (Dakota Johnson) and Christian (Jamie Dornan) get married, but Jack Hyde (Eric Johnson) continues to threaten their relationship.",2018,71733,4.5,105,R,Drama,Romance,Thriller
tt8368406,233,Vivarium,Vivarium,A young couple looking for the perfect home find themselves trapped in a mysterious labyrinth-like neighborhood of identical houses.,2019,70499,5.9,97,R,Horror,Mystery,Sci-Fi
tt8291224,234,Uri: The Surgical Strike,Uri: The Surgical Strike,"Indian army special forces execute a covert operation, avenging the killing of fellow army men at their base by a terrorist group.",2019,69831,8.2,138,Not Rated,Action,Drama,History
tt8368512,235,The Courier,The Courier,Businessman Greville Wynne is asked by a Russian source to try to help put an end to the Cuban Missile Crisis.,2020,69774,7.2,112,PG-13,Drama,History,Mystery
tt1846589,236,Hunter Killer,Hunter Killer,"An untested American submarine captain teams with U.S. Navy Seals to rescue the Russian president, who has been kidnapped by a rogue general.",2018,69750,6.6,121,R,Action,Thriller,
tt5726086,237,Insidious: The Last Key,Insidious: The Last Key,"Parapsychologist Dr. Elise Rainier faces her most fearsome and personal haunting yet, as she is drawn back to her ghostly childhood home where the terror began.",2018,69681,5.7,103,PG-13,Horror,Mystery,Thriller
tt1091938,238,Freaky,Episode #2.42,"After swapping bodies with a deranged serial killer, a high-school senior discovers that she has fewer than 24 hours before the change becomes permanent.",2020,69593,6.3,102,R,Talk-Show,,
tt6673612,239,Dolittle,Dolittle,A physician who can talk to animals embarks on an adventure to find a legendary island with a young apprentice and a crew of strange pets.,2020,69387,5.6,101,PG,Adventure,Comedy,Family
tt6850820,240,Peppermint,Peppermint,"Five years after her husband and daughter are killed in a senseless act of violence, a woman comes back from self-imposed exile to seek revenge against those responsible and the system that let them go free.",2018,69267,6.5,101,R,Action,Thriller,
tt1103237,241,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,Laying a Marine Cable,"After his family was brutally murdered and his sister turned into a demon, Tanjiro Kamado's journey as a demon slayer began. Tanjiro and his comrades embark on a new mission aboard the Mugen Train, on track to despair.",2020,69132,8.2,117,TV-14,Documentary,Short,
tt4971344,242,The Sisters Brothers,The Sisters Brothers,"Eli and Charlie Sisters, an infamous duo of gunslinging assassins, chase a gold prospector and his unexpected ally in 1850s Oregon.",2018,69081,6.9,122,R,Drama,Western,
tt8637428,243,The Farewell,The Farewell,"A Chinese family discovers their grandmother has only a short while left to live and decide to keep her in the dark, scheduling a wedding to gather before she dies.",2019,69064,7.5,100,PG,Comedy,Drama,
tt5461944,244,Hotel Mumbai,Hotel Mumbai,The true story of the Taj Hotel terrorist attack in Mumbai. Hotel staff risk their lives to keep everyone safe as people make unthinkable sacrifices to protect themselves and their families.,2018,68916,7.6,123,R,Action,Drama,History
